NO#APT2018,NO2APT2018,Εθνικης Αμυνης(1392),Αγιου Δημητριου(1479),Αγιου Δημητριου(1514),Εθνικης Αμυνης(1803),Πανεπιστημιου(1896),Αγιου Δημητριου(2090),Αγιου Δημητριου(2183),Προς Αγιου Δημητριου(727),Αγιου Δημητριου(800),Προς Εθνικης Αμυνης(843)
2.0,9.0,nan,45.5,31.333333333333332,9.0,11.5,57.333333333333336,18.5,nan,nan,nan
2.0,7.0,11.0,59.0,31.333333333333332,nan,nan,47.25,24.0,nan,nan,nan
1.0,5.0,nan,63.0,31.666666666666668,21.0,nan,47.666666666666664,31.5,27.5,nan,40.0
1.0,4.0,nan,68.66666666666667,34.0,1.0,nan,46.666666666666664,30.333333333333332,nan,nan,33.0
1.0,5.0,44.0,47.0,34.75,12.5,nan,58.0,39.0,nan,nan,nan
1.0,6.0,nan,56.25,40.0,nan,nan,56.5,32.0,nan,nan,nan
1.0,8.0,26.0,55.333333333333336,27.0,nan,16.0,51.25,nan,nan,nan,20.0
1.0,9.0,nan,56.0,27.5,13.0,26.0,49.5,21.0,27.0,nan,45.0
1.0,8.0,nan,54.0,25.333333333333332,nan,18.0,53.666666666666664,27.0,18.5,nan,60.0
1.0,11.0,23.0,49.0,26.333333333333332,12.0,16.5,43.333333333333336,14.0,26.0,nan,21.0
1.0,19.0,32.0,56.0,29.0,25.5,20.0,54.5,25.5,14.0,nan,19.0
2.0,30.0,22.0,56.333333333333336,27.5,16.0,21.0,53.0,25.0,28.0,nan,12.0
1.0,20.0,nan,50.666666666666664,35.0,nan,nan,82.0,26.5,35.0,11.0,15.666666666666666
1.0,22.0,nan,42.333333333333336,26.0,12.0,nan,47.0,38.0,52.0,nan,14.0
1.0,20.0,nan,45.0,9.0,nan,nan,37.0,27.0,nan,nan,nan
1.0,14.0,nan,42.666666666666664,nan,nan,8.0,40.0,32.0,24.0,nan,15.0
1.0,18.0,nan,53.5,26.666666666666668,nan,nan,54.333333333333336,nan,nan,nan,nan
3.0,40.0,nan,72.0,34.5,16.0,nan,36.0,30.5,nan,nan,31.0
10.0,50.0,nan,70.0,44.25,17.0,nan,58.25,24.0,42.5,nan,16.0
7.0,37.0,nan,49.333333333333336,35.333333333333336,nan,nan,52.25,29.25,35.5,nan,22.666666666666668
7.0,31.0,22.0,55.5,31.5,21.5,32.0,51.75,22.666666666666668,nan,nan,27.0
6.0,25.0,nan,51.75,23.666666666666668,nan,nan,43.75,23.0,31.0,nan,17.0
2.0,11.0,20.0,57.5,30.333333333333332,19.0,21.0,60.0,29.333333333333332,53.0,nan,17.0
2.0,9.0,11.0,59.666666666666664,23.75,19.5,14.0,42.25,35.333333333333336,41.0,nan,18.0
2.0,9.0,17.5,48.5,31.0,19.0,24.0,47.0,26.666666666666668,41.5,nan,17.666666666666668
2.0,9.0,24.0,57.25,20.0,11.0,15.5,49.25,29.0,nan,nan,16.5
1.0,7.0,36.0,46.75,35.333333333333336,7.0,14.0,47.75,37.333333333333336,24.0,nan,nan
1.0,7.0,nan,40.0,28.666666666666668,13.0,nan,47.333333333333336,36.0,46.5,nan,8.333333333333334
2.0,9.0,12.0,60.0,29.25,3.0,33.5,50.25,23.5,39.5,nan,38.333333333333336
2.0,11.0,nan,53.0,36.666666666666664,nan,nan,51.25,30.5,38.5,nan,16.5
1.0,10.0,24.0,45.0,22.0,26.0,nan,53.25,18.0,38.0,nan,26.666666666666668
1.0,12.0,18.0,53.75,33.0,19.5,nan,46.25,13.0,22.5,nan,9.0
1.0,6.0,23.0,52.0,28.666666666666668,6.0,19.0,53.75,nan,36.0,nan,16.5
1.0,7.0,24.0,55.5,28.5,3.0,16.666666666666668,55.25,45.5,nan,nan,16.333333333333332
2.0,23.0,13.0,57.0,29.0,14.5,23.0,46.0,27.0,35.0,nan,nan
3.0,31.0,nan,48.0,29.0,31.0,24.0,47.0,16.5,41.0,nan,11.5
2.0,23.0,17.0,32.0,25.5,8.0,21.0,57.0,27.0,nan,nan,17.5
1.0,16.0,nan,27.0,38.0,27.0,nan,55.0,nan,nan,nan,nan
1.0,17.0,nan,67.0,29.0,nan,nan,44.0,25.0,13.0,nan,nan
1.0,18.0,nan,51.0,nan,5.0,15.0,67.5,nan,nan,nan,nan
1.0,19.0,nan,nan,33.0,nan,nan,41.0,nan,nan,nan,nan
6.0,44.0,nan,54.0,nan,nan,nan,58.5,39.0,31.0,nan,nan
15.0,51.0,20.333333333333332,57.666666666666664,46.0,18.0,nan,60.5,39.0,nan,nan,41.0
6.0,27.0,nan,58.666666666666664,40.666666666666664,nan,nan,52.5,37.5,nan,nan,38.0
3.0,15.0,nan,55.0,14.5,nan,nan,56.0,29.333333333333332,nan,nan,31.0
3.0,12.0,14.5,49.0,36.0,22.0,nan,52.5,30.0,44.5,nan,31.0
3.0,14.0,nan,50.5,28.5,7.0,20.0,43.75,30.0,27.5,25.0,10.333333333333334
2.0,11.0,9.0,70.33333333333333,27.25,nan,nan,45.0,31.333333333333332,nan,nan,17.0
2.0,9.0,nan,51.0,30.666666666666668,nan,21.0,49.666666666666664,27.5,51.0,nan,nan
2.0,9.0,nan,60.0,28.5,25.5,26.5,45.666666666666664,29.333333333333332,35.0,nan,29.0
1.0,8.0,26.0,58.333333333333336,30.75,19.0,32.0,48.25,35.0,nan,nan,24.5
1.0,8.0,nan,65.5,34.5,14.0,26.0,40.25,30.0,35.5,nan,nan
2.0,14.0,18.0,50.75,42.666666666666664,nan,12.0,57.25,10.0,nan,nan,15.0
1.0,6.0,13.0,67.5,32.5,20.0,26.0,55.25,29.0,nan,nan,14.0
1.0,8.0,nan,53.0,16.0,nan,nan,51.0,29.0,nan,nan,14.0
1.0,11.0,nan,46.0,21.5,25.0,nan,48.333333333333336,nan,nan,nan,40.666666666666664
1.0,11.0,22.0,50.5,25.25,26.0,5.0,47.25,23.5,23.0,nan,23.0
1.0,10.0,nan,48.5,34.5,nan,18.5,56.0,21.0,nan,nan,22.0
1.0,11.0,31.0,58.666666666666664,17.333333333333332,nan,5.0,54.0,37.0,nan,nan,28.0
1.0,14.0,29.0,59.0,39.0,34.0,25.0,48.333333333333336,19.0,nan,nan,11.5
1.0,15.0,nan,45.0,45.5,nan,13.5,67.0,25.0,nan,nan,12.0
1.0,11.0,13.5,46.0,30.0,nan,18.0,45.0,nan,20.0,nan,nan
1.0,7.0,29.0,51.0,nan,nan,18.0,nan,nan,nan,nan,nan
1.0,5.0,nan,29.5,nan,nan,nan,nan,21.0,nan,nan,nan
1.0,8.0,nan,71.0,30.0,nan,nan,53.5,53.0,nan,nan,nan
1.0,10.0,nan,56.666666666666664,21.0,nan,11.0,60.666666666666664,33.5,nan,nan,nan
1.0,15.0,nan,43.0,38.0,7.0,nan,62.666666666666664,nan,nan,nan,nan
1.0,9.0,nan,55.666666666666664,35.0,36.0,15.0,44.0,22.0,48.0,nan,25.0
2.0,10.0,28.0,60.333333333333336,43.0,1.0,22.0,58.0,32.0,nan,nan,17.5
2.0,9.0,16.0,41.0,27.666666666666668,9.0,17.0,44.666666666666664,20.333333333333332,5.0,nan,28.333333333333332
1.0,7.0,24.0,58.25,31.5,nan,25.0,53.0,26.666666666666668,24.5,nan,nan
1.0,7.0,nan,54.0,15.0,24.0,21.0,50.0,40.0,18.0,nan,12.0
1.0,7.0,nan,63.666666666666664,24.0,14.5,61.0,47.0,36.0,28.0,nan,34.0
1.0,7.0,32.0,52.333333333333336,36.666666666666664,18.0,17.666666666666668,52.666666666666664,42.5,nan,nan,8.0
2.0,8.0,nan,65.33333333333333,36.0,26.0,nan,44.0,15.0,nan,nan,14.0
1.0,8.0,22.0,44.5,29.0,7.0,32.0,61.5,38.0,nan,nan,49.0
1.0,5.0,nan,38.5,36.5,37.0,nan,54.75,30.666666666666668,48.0,nan,28.0
1.0,9.0,8.0,53.0,39.0,20.0,nan,59.5,31.333333333333332,nan,nan,12.5
1.0,9.0,nan,70.0,43.0,9.0,50.0,55.333333333333336,22.5,19.0,nan,nan
1.0,14.0,27.0,57.333333333333336,39.333333333333336,21.666666666666668,nan,57.333333333333336,18.666666666666668,30.0,nan,12.5
1.0,24.0,15.0,50.75,22.0,nan,nan,45.666666666666664,41.5,nan,nan,nan
3.0,45.0,20.0,53.0,32.0,24.0,nan,54.0,14.333333333333334,20.0,nan,nan
2.0,35.0,nan,44.0,30.666666666666668,20.5,20.333333333333332,54.666666666666664,20.0,29.0,14.0,nan
2.0,41.0,26.0,51.0,28.0,nan,34.0,46.0,nan,nan,nan,nan
2.0,40.0,5.0,57.5,31.5,nan,33.0,64.0,6.0,nan,nan,nan
1.0,5.0,nan,53.0,25.666666666666668,30.0,24.0,48.333333333333336,nan,nan,nan,30.0
1.0,3.0,nan,49.0,26.0,nan,nan,44.5,nan,nan,nan,nan
1.0,7.0,19.0,nan,16.0,nan,nan,48.0,36.0,15.0,nan,nan
1.0,11.0,27.0,83.0,31.5,nan,nan,61.0,nan,nan,nan,1.0
1.0,26.0,nan,58.0,nan,nan,nan,56.0,nan,nan,nan,nan
2.0,24.0,nan,68.5,35.333333333333336,26.0,42.0,43.333333333333336,13.666666666666666,nan,nan,52.0
3.0,31.0,14.0,55.0,31.75,2.0,nan,57.0,41.0,3.0,nan,37.5
3.0,21.0,nan,55.25,36.333333333333336,nan,nan,46.5,31.5,nan,nan,15.5
3.0,19.0,19.0,53.0,35.666666666666664,9.0,63.0,46.5,39.0,38.0,nan,33.333333333333336
5.0,27.0,nan,68.25,29.25,11.0,nan,53.25,23.5,19.0,nan,22.0
4.0,19.0,nan,57.5,30.0,12.0,nan,49.75,32.0,51.0,nan,nan
2.0,14.0,nan,58.333333333333336,16.666666666666668,16.0,5.0,41.75,30.5,8.0,nan,26.0
1.0,10.0,nan,42.0,44.0,nan,nan,51.5,34.5,38.0,nan,30.0
1.0,12.0,16.0,49.666666666666664,39.75,13.0,nan,50.5,33.0,33.333333333333336,nan,25.5
1.0,10.0,nan,40.75,39.0,20.0,nan,49.0,29.0,nan,33.0,9.333333333333334
1.0,12.0,29.5,60.0,36.333333333333336,nan,nan,48.5,28.0,nan,nan,nan
1.0,11.0,nan,54.666666666666664,32.666666666666664,22.0,4.5,49.0,25.0,28.5,nan,nan
1.0,11.0,23.0,62.333333333333336,29.75,20.0,nan,54.25,28.5,20.333333333333332,nan,27.0
1.0,21.0,nan,62.0,27.0,16.0,22.0,51.0,nan,nan,nan,nan
6.0,69.0,6.0,45.5,31.5,nan,30.0,45.25,26.0,13.0,nan,2.5
7.0,73.0,nan,55.5,38.5,28.0,nan,54.0,15.0,10.0,nan,25.666666666666668
3.0,57.0,21.0,69.5,28.0,nan,26.0,44.0,17.333333333333332,nan,nan,17.0
4.0,58.0,nan,45.666666666666664,19.0,12.5,nan,55.0,30.666666666666668,nan,nan,15.0
3.0,53.0,22.0,53.5,38.0,nan,15.0,48.0,43.5,nan,nan,16.5
1.0,8.0,nan,nan,nan,14.0,nan,nan,27.0,nan,nan,nan
1.0,15.0,nan,68.0,nan,nan,21.666666666666668,nan,30.0,nan,nan,21.0
1.0,17.0,nan,57.0,33.5,nan,nan,63.0,42.0,nan,nan,nan
1.0,13.0,nan,54.0,49.0,19.5,nan,55.0,31.0,nan,nan,nan
1.0,8.0,nan,69.5,40.0,10.0,nan,49.5,nan,nan,nan,nan
1.0,10.0,15.0,58.333333333333336,37.333333333333336,nan,nan,56.25,29.0,19.5,nan,nan
2.0,14.0,35.0,62.5,28.25,nan,20.333333333333332,60.0,26.0,27.5,25.0,23.25
2.0,13.0,nan,56.5,45.0,nan,5.0,55.5,21.0,46.5,nan,32.0
2.0,11.0,21.333333333333332,57.0,33.25,10.0,11.0,46.75,17.666666666666668,21.0,nan,18.0
3.0,15.0,6.0,49.0,30.5,15.25,30.0,50.75,27.0,14.0,nan,24.5
1.0,10.0,nan,49.75,29.333333333333332,26.0,nan,46.0,26.0,38.0,60.0,19.666666666666668
2.0,14.0,17.0,58.25,20.666666666666668,nan,19.0,49.25,34.666666666666664,31.0,nan,20.0
2.0,13.0,15.0,56.75,31.0,20.333333333333332,31.0,36.666666666666664,37.666666666666664,nan,nan,42.0
2.0,12.0,19.0,54.0,27.75,38.0,nan,46.5,34.666666666666664,41.666666666666664,nan,14.0
2.0,11.0,22.0,56.666666666666664,32.666666666666664,nan,28.0,52.0,22.0,34.0,nan,23.0
2.0,19.0,nan,42.666666666666664,28.0,5.0,nan,54.0,25.5,26.666666666666668,nan,14.0
2.0,20.0,30.0,61.0,31.0,nan,nan,49.5,20.0,nan,nan,13.0
1.0,12.0,21.5,53.75,19.0,9.0,nan,48.5,37.5,24.5,2.0,40.5
1.0,23.0,17.0,57.5,28.0,12.333333333333334,nan,46.0,26.666666666666668,17.333333333333332,nan,52.0
8.0,83.0,26.0,48.333333333333336,28.0,11.0,28.0,50.666666666666664,36.0,18.0,53.0,19.0
6.0,79.0,28.0,48.5,20.5,23.0,nan,54.333333333333336,25.0,44.0,nan,12.0
3.0,48.0,33.0,65.33333333333333,27.0,nan,39.0,58.0,19.5,nan,nan,nan
2.0,38.0,20.0,48.0,32.333333333333336,nan,14.0,51.0,30.5,22.0,nan,39.5
1.0,15.0,nan,56.25,30.0,nan,nan,52.25,30.0,40.0,nan,nan
1.0,15.0,34.0,61.0,29.5,nan,29.0,54.0,nan,nan,nan,nan
1.0,17.0,nan,52.0,nan,nan,nan,59.0,21.0,30.0,nan,10.0
1.0,9.0,nan,nan,27.0,nan,nan,59.0,nan,nan,nan,18.0
1.0,6.0,nan,nan,41.0,5.5,nan,61.0,nan,15.5,nan,14.0
1.0,13.0,nan,48.5,43.0,nan,nan,61.333333333333336,nan,nan,nan,17.0
2.0,27.0,nan,59.5,29.0,nan,16.0,52.666666666666664,22.0,49.0,nan,nan
2.0,18.0,nan,52.5,32.0,29.5,nan,49.666666666666664,28.0,41.5,nan,25.5
1.0,10.0,33.0,62.0,32.5,nan,nan,46.25,24.0,nan,nan,nan
2.0,9.0,20.0,61.333333333333336,20.0,25.5,nan,54.5,25.0,nan,nan,nan
1.0,7.0,28.5,59.0,26.333333333333332,23.0,nan,55.25,29.0,19.0,nan,20.0
1.0,6.0,15.5,43.5,33.666666666666664,21.0,15.5,47.75,21.0,nan,nan,22.0
1.0,8.0,nan,59.25,25.0,21.5,29.5,45.75,37.0,38.0,nan,28.0
2.0,13.0,25.0,59.5,38.0,24.0,33.0,38.0,nan,38.0,nan,19.0
1.0,11.0,19.0,57.75,33.0,29.0,27.0,49.75,29.0,29.0,nan,28.0
1.0,11.0,nan,67.33333333333333,31.0,21.0,nan,44.333333333333336,27.0,nan,nan,nan
1.0,11.0,41.0,49.0,27.333333333333332,nan,28.0,58.75,36.25,37.0,nan,9.5
1.0,17.0,19.0,57.25,37.0,25.0,15.5,41.75,28.333333333333332,22.5,nan,25.0
1.0,15.0,nan,58.75,33.0,nan,52.0,50.0,29.333333333333332,nan,nan,nan
1.0,24.0,nan,48.333333333333336,22.75,17.0,17.5,54.333333333333336,35.0,nan,nan,20.0
2.0,37.0,14.0,53.333333333333336,35.666666666666664,9.0,24.5,54.25,23.0,22.0,nan,19.0
5.0,67.0,19.0,53.333333333333336,20.333333333333332,nan,9.0,51.75,21.0,30.5,15.0,16.0
3.0,52.0,14.0,63.75,35.666666666666664,nan,nan,54.0,14.0,3.0,nan,29.0
2.0,36.0,nan,48.5,32.0,5.0,nan,56.0,16.0,18.0,nan,nan
1.0,17.0,35.0,48.25,39.666666666666664,9.0,nan,54.0,38.0,21.0,nan,64.0
1.0,10.0,21.5,53.0,38.5,24.0,21.0,65.0,30.0,18.0,nan,nan
1.0,26.0,27.0,58.333333333333336,29.5,17.0,nan,32.0,nan,14.0,nan,nan
1.0,3.0,52.0,63.5,nan,8.0,nan,60.333333333333336,23.0,nan,nan,44.0
1.0,4.0,16.5,nan,nan,2.0,24.0,46.0,nan,57.0,nan,nan
1.0,15.0,23.0,47.0,33.0,nan,nan,52.5,19.0,nan,nan,nan
1.0,15.0,nan,71.0,51.0,14.0,nan,62.0,37.0,nan,nan,nan
2.0,18.0,nan,64.66666666666667,31.0,nan,18.0,61.666666666666664,37.0,nan,nan,34.0
2.0,15.0,nan,51.5,37.0,nan,nan,51.25,nan,nan,nan,50.0
2.0,13.0,36.0,59.5,29.333333333333332,nan,nan,54.5,26.666666666666668,nan,nan,45.5
1.0,10.0,nan,53.666666666666664,27.0,nan,27.0,53.666666666666664,28.0,nan,nan,24.0
1.0,5.0,nan,57.666666666666664,14.0,nan,nan,50.666666666666664,20.0,nan,nan,10.5
1.0,6.0,nan,45.0,30.333333333333332,nan,35.0,48.333333333333336,20.0,nan,nan,2.0
1.0,6.0,23.0,54.0,29.333333333333332,nan,20.0,51.0,28.0,nan,nan,28.5
1.0,5.0,nan,55.333333333333336,30.75,nan,4.0,47.666666666666664,36.0,nan,nan,23.0
1.0,6.0,nan,68.75,31.0,3.0,nan,46.666666666666664,25.5,20.0,nan,28.0
1.0,14.0,18.0,63.5,32.333333333333336,nan,nan,48.0,22.25,nan,nan,18.0
1.0,16.0,nan,42.0,36.5,16.0,21.0,56.5,35.0,48.0,nan,nan
1.0,18.0,21.0,59.666666666666664,33.0,29.0,18.0,50.75,21.0,nan,nan,19.0
2.0,31.0,23.5,53.666666666666664,28.0,nan,27.0,49.5,27.0,61.0,nan,nan
4.0,57.0,nan,57.25,30.0,26.0,nan,46.5,37.5,5.0,nan,nan
6.0,71.0,nan,53.75,26.5,20.0,nan,51.75,25.666666666666668,25.0,nan,23.0
3.0,43.0,27.0,52.25,28.0,nan,nan,55.0,nan,51.0,nan,7.0
1.0,11.0,nan,60.0,25.0,6.0,27.0,59.0,9.5,nan,nan,29.0
1.0,23.0,nan,48.0,41.0,nan,nan,58.666666666666664,30.666666666666668,52.0,nan,nan
1.0,18.0,nan,69.0,nan,nan,nan,59.5,21.0,nan,28.0,50.0
1.0,16.0,nan,65.0,20.5,nan,25.0,62.0,nan,nan,nan,nan
1.0,16.0,nan,54.5,30.0,nan,nan,40.0,nan,nan,28.0,nan
1.0,14.0,nan,45.5,38.0,nan,nan,62.0,nan,nan,nan,nan
1.0,16.0,1.0,46.5,11.0,21.0,nan,52.666666666666664,22.0,59.0,nan,15.0
3.0,33.0,20.0,46.25,30.333333333333332,16.0,nan,52.75,30.0,34.0,nan,19.0
3.0,27.0,nan,54.333333333333336,34.75,9.0,nan,49.75,34.0,36.0,nan,21.0
24.0,73.0,21.5,46.25,32.25,nan,16.0,49.0,26.25,36.0,nan,33.5
17.0,54.0,nan,50.5,28.0,14.5,30.0,46.25,26.5,28.5,nan,25.333333333333332
5.0,28.0,29.0,54.25,30.0,35.0,28.0,46.75,24.333333333333332,nan,nan,35.0
3.0,22.0,23.5,43.75,19.5,25.75,3.0,45.25,28.333333333333332,42.5,nan,22.5
2.0,18.0,19.5,49.333333333333336,26.5,18.0,28.666666666666668,46.0,22.666666666666668,nan,nan,13.333333333333334
3.0,17.0,17.0,50.5,22.75,7.5,38.333333333333336,48.0,28.75,17.0,nan,32.666666666666664
1.0,11.0,17.0,46.25,22.0,14.0,28.0,40.25,27.75,39.0,25.0,24.5
1.0,10.0,24.5,49.0,23.0,11.5,8.0,45.0,22.5,32.0,nan,25.0
2.0,14.0,24.0,59.0,25.25,6.0,nan,51.75,25.0,20.0,nan,24.0
1.0,13.0,21.333333333333332,45.666666666666664,27.0,24.5,23.5,53.0,26.5,nan,nan,16.0
1.0,8.0,nan,50.0,24.25,17.0,37.5,49.333333333333336,32.333333333333336,37.0,26.0,36.0
1.0,17.0,16.0,51.75,21.75,4.0,10.0,50.333333333333336,31.0,nan,nan,25.0
1.0,18.0,40.0,54.0,27.333333333333332,34.0,nan,40.5,23.0,nan,nan,18.666666666666668
1.0,14.0,nan,51.0,26.0,17.0,21.0,51.25,27.0,31.0,nan,18.0
1.0,11.0,21.0,58.75,30.5,25.0,nan,46.5,16.0,4.0,nan,37.0
1.0,10.0,17.0,49.75,23.5,33.0,24.0,52.5,23.5,50.0,nan,28.0
1.0,17.0,nan,56.333333333333336,30.0,3.0,20.0,48.0,13.75,nan,nan,17.0
1.0,14.0,nan,52.75,52.0,11.0,nan,49.666666666666664,nan,16.0,nan,23.0
1.0,8.0,12.0,51.0,31.0,nan,nan,40.0,nan,nan,nan,31.0
1.0,12.0,nan,53.0,26.333333333333332,nan,nan,45.0,nan,nan,nan,35.0
1.0,24.0,nan,63.0,33.0,nan,nan,65.25,41.0,54.0,nan,44.0
3.0,46.0,nan,52.5,34.0,nan,nan,51.0,nan,31.0,nan,24.0
5.0,45.0,31.0,58.333333333333336,44.0,28.0,24.0,56.666666666666664,37.0,nan,nan,57.0
7.0,44.0,19.0,52.5,31.0,26.5,21.0,44.75,19.666666666666668,nan,nan,6.666666666666667
22.0,68.0,nan,43.5,30.0,nan,35.333333333333336,42.25,26.0,29.0,13.0,26.0
13.0,49.0,nan,44.75,30.333333333333332,4.0,18.5,48.25,32.333333333333336,34.5,nan,26.0
7.0,36.0,17.0,52.5,26.0,20.0,23.0,47.75,29.25,34.0,28.0,9.0
4.0,23.0,nan,46.5,33.25,10.0,21.5,40.5,23.0,19.5,nan,29.0
3.0,21.0,10.0,51.25,26.5,12.0,17.0,27.0,25.0,15.333333333333334,nan,39.0
3.0,20.0,33.0,60.666666666666664,20.25,21.0,24.0,43.333333333333336,21.0,20.0,1.0,13.333333333333334
3.0,18.0,nan,52.333333333333336,26.333333333333332,23.0,26.5,43.5,30.666666666666668,40.333333333333336,nan,29.333333333333332
2.0,14.0,19.0,54.0,32.0,16.0,35.0,47.75,25.666666666666668,59.0,nan,22.333333333333332
2.0,12.0,12.0,50.75,28.75,44.0,22.0,44.75,32.0,25.0,nan,21.0
1.0,13.0,22.5,51.0,32.75,18.333333333333332,14.0,40.75,27.5,35.666666666666664,nan,24.666666666666668
1.0,9.0,nan,43.5,28.666666666666668,44.0,18.0,47.25,20.0,27.0,nan,16.0
1.0,17.0,nan,37.25,26.5,4.0,nan,48.333333333333336,26.0,46.0,nan,32.0
1.0,25.0,13.0,43.75,28.5,12.333333333333334,nan,39.0,24.0,27.5,nan,30.0
5.0,58.0,17.0,56.25,28.75,11.0,17.0,49.5,26.75,35.0,3.0,14.5
1.0,22.0,nan,59.0,25.333333333333332,nan,17.0,44.333333333333336,17.5,16.0,nan,nan
5.0,50.0,13.5,47.25,22.5,1.0,17.0,45.0,26.25,2.0,14.0,21.0
2.0,28.0,nan,44.75,25.0,nan,10.0,55.0,19.5,nan,nan,28.0
1.0,10.0,11.0,54.333333333333336,30.0,nan,nan,61.666666666666664,20.0,6.0,nan,8.0
1.0,6.0,nan,63.0,46.5,10.0,nan,nan,nan,nan,nan,2.0
1.0,5.0,nan,51.0,26.0,nan,24.0,62.5,19.5,32.0,nan,23.0
1.0,10.0,nan,54.5,28.333333333333332,nan,nan,68.0,nan,nan,nan,9.0
2.0,29.0,nan,60.5,47.0,25.0,nan,58.333333333333336,42.0,57.0,nan,nan
9.0,34.0,21.0,57.5,36.0,17.0,nan,54.25,25.0,15.0,nan,17.0
13.0,41.0,nan,49.0,35.0,19.5,30.0,45.25,27.333333333333332,35.0,nan,20.5
34.0,60.0,26.5,43.75,21.0,11.333333333333334,17.0,49.5,23.333333333333332,32.333333333333336,nan,28.5
16.0,57.0,nan,47.75,25.0,12.5,nan,44.0,26.25,32.5,nan,nan
2.0,14.0,31.0,56.333333333333336,24.75,8.0,13.5,44.0,24.0,22.0,8.0,20.0
1.0,7.0,nan,55.333333333333336,27.75,14.0,nan,46.0,20.333333333333332,28.333333333333332,18.5,nan
1.0,7.0,nan,57.666666666666664,24.5,34.0,24.0,43.5,30.666666666666668,32.5,nan,23.0
2.0,13.0,27.0,54.0,28.25,11.0,20.0,41.0,28.0,2.0,nan,17.666666666666668
2.0,16.0,10.0,48.0,19.666666666666668,16.0,24.666666666666668,46.25,23.0,nan,nan,13.0
2.0,16.0,nan,56.0,30.0,18.5,28.0,43.333333333333336,38.0,nan,nan,20.5
1.0,12.0,34.0,53.25,28.25,10.0,36.0,48.75,10.0,26.666666666666668,51.0,24.0
1.0,16.0,14.5,50.75,29.333333333333332,16.0,nan,45.0,9.0,nan,nan,19.0
1.0,17.0,22.0,49.25,28.666666666666668,22.5,23.0,51.25,34.333333333333336,33.0,nan,24.333333333333332
1.0,31.0,26.0,54.0,27.666666666666668,nan,32.0,52.5,16.0,nan,nan,21.0
4.0,57.0,15.0,50.25,22.0,nan,27.0,50.25,35.0,48.0,nan,8.0
3.0,59.0,nan,41.333333333333336,37.0,15.0,22.0,46.75,12.666666666666666,23.0,nan,27.5
4.0,59.0,6.0,44.666666666666664,33.333333333333336,29.0,nan,47.0,35.5,31.0,nan,nan
5.0,71.0,27.0,50.333333333333336,21.0,2.0,nan,57.0,27.666666666666668,nan,nan,18.5
2.0,38.0,nan,49.0,34.666666666666664,26.0,nan,59.5,18.0,nan,nan,nan
1.0,37.0,26.0,59.0,31.0,15.0,35.0,59.333333333333336,13.5,34.0,nan,39.0
2.0,45.0,nan,67.0,nan,nan,nan,nan,20.0,nan,nan,nan
1.0,17.0,nan,67.5,34.0,nan,nan,54.0,31.0,nan,nan,17.0
1.0,17.0,29.0,60.666666666666664,nan,nan,nan,70.5,26.0,nan,nan,12.0
3.0,44.0,nan,55.666666666666664,30.0,nan,nan,58.5,nan,17.5,nan,9.5
12.0,71.0,nan,59.0,36.333333333333336,8.0,18.0,54.5,29.0,41.0,nan,7.0
4.0,26.0,23.0,52.5,28.75,12.0,10.0,48.25,27.666666666666668,33.5,20.0,37.333333333333336
2.0,17.0,24.666666666666668,47.0,24.0,2.0,20.75,47.0,18.25,35.5,nan,7.0
1.0,9.0,nan,46.25,31.25,16.0,nan,40.5,19.25,41.5,19.0,21.0
1.0,9.0,nan,58.75,27.75,nan,27.0,43.25,14.0,35.5,nan,18.5
1.0,10.0,15.0,53.666666666666664,23.0,13.0,nan,45.0,22.25,11.0,nan,19.5
1.0,9.0,20.333333333333332,48.5,30.5,7.0,21.5,46.0,18.666666666666668,20.0,nan,14.0
1.0,10.0,19.0,51.0,30.0,nan,24.0,46.333333333333336,27.0,29.0,nan,11.5
1.0,10.0,nan,54.75,31.0,nan,nan,51.0,27.75,33.333333333333336,nan,38.333333333333336
2.0,16.0,12.0,54.0,20.0,13.5,20.5,49.0,17.25,54.5,nan,12.0
2.0,17.0,nan,52.25,34.0,21.0,27.0,46.5,22.333333333333332,29.5,nan,9.0
1.0,16.0,nan,58.75,26.0,15.333333333333334,2.0,45.0,28.0,36.0,54.0,37.0
1.0,15.0,nan,54.666666666666664,21.5,nan,22.0,47.0,nan,46.0,nan,24.0
3.0,41.0,15.0,52.75,22.5,4.0,24.666666666666668,41.5,26.0,27.0,nan,14.5
8.0,91.0,18.5,48.75,27.333333333333332,4.0,20.0,39.333333333333336,27.75,nan,7.0,nan
5.0,70.0,nan,44.75,23.0,17.666666666666668,nan,48.75,26.5,nan,nan,29.5
3.0,54.0,nan,40.5,29.5,nan,27.5,49.0,27.0,nan,nan,3.5
1.0,33.0,15.75,53.0,24.5,11.0,nan,52.75,20.5,19.0,nan,16.0
1.0,31.0,nan,51.5,25.0,18.5,nan,51.0,30.0,nan,nan,19.5
1.0,30.0,nan,55.0,41.0,nan,22.0,60.0,30.5,26.0,nan,nan
2.0,45.0,nan,nan,nan,nan,nan,54.0,nan,nan,nan,nan
3.0,53.0,nan,48.0,30.5,nan,13.0,63.0,33.5,48.0,nan,nan
3.0,47.0,28.0,52.5,65.5,nan,18.0,56.0,24.0,55.0,nan,nan
8.0,62.0,nan,60.0,45.5,nan,nan,53.25,28.5,nan,nan,nan
41.0,81.0,nan,51.75,40.75,nan,48.0,50.666666666666664,25.0,27.0,nan,28.0
